"URI","Заголовок","RecordId","Монетный тип URI","От даты","К дате","Правитель","Stated Authority","Эмитент","Состояние","Династия","Божество","Портрет","Номинал","Отделение","Тип предмета","Artist","Engraver","Maker","Signature","Производство","Материал","Форма","Place of Production","Place of Issue","Place of Cataloging Relevance","Регион","Монетный тип","Hoard","Место находки","Ссылка","Category","Subject: Event","Subject: Issuer","Subject: Person","Subject: Place","Authenticity","Secondary Treatment","Легенда аверса","Тип аверса","Легенда реверса","Тип реверса","Дата на объекте","Hijra","Оси","Диаметр","Вес","Thumbnail_obv","Thumbnail_rev","Дата обновления"
"http://numismatics.org/collection/1944.100.5430","Bronze AE3 of Licinius, Siscia, 313. 1944.100.5430","1944.100.5430","http://numismatics.org/ocre/id/ric.6.sis.232b","313","313","Licinius","","","Roman Empire","Constantinian Dynasty","Jupiter","Constantine I","AE3","Roman","Coin","","","","","Struck","Bronze","","Siscia","","","Pannonia","RIC VI Siscia 232b","","","RIC VI Siscia 232b","L1|Roman/f319885b-5d75-3ad8-a9e9-6709324f6507||f319885b-5d75-3ad8-a9e9-6709324f6507|Imperial/5c25a387-f992-3cd0-ae33-4bf1f6b38255||5c25a387-f992-3cd0-ae33-4bf1f6b38255|Tetrarchy/f39e1d15-b19d-3855-b632-16681d06e98b","","","","","","","IMP CONSTANTINVS P F AVG","Head laureate, right","IOVI CONS-ERVATORI AVGG NN","Jupiter standing left, holding Victory on globe leaning on sceptre","","","12","23.5","2.92","https://numismatics.org/collectionimages/19001949/1944/1944.100.5430.obv.width175.jpg","https://numismatics.org/collectionimages/19001949/1944/1944.100.5430.rev.width175.jpg","2024-05-13T05:22:17Z"
"http://numismatics.org/collection/1944.100.5431","Bronze AE3 of Licinius, Siscia, 313. 1944.100.5431","1944.100.5431","http://numismatics.org/ocre/id/ric.6.sis.232b","313","313","Licinius","","","Roman Empire","Constantinian Dynasty","Jupiter","Constantine I","AE3","Roman","Coin","","","","","Struck","Bronze","","Siscia","","","Pannonia","RIC VI Siscia 232b","","","RIC VI Siscia 232b","L1|Roman/f319885b-5d75-3ad8-a9e9-6709324f6507||f319885b-5d75-3ad8-a9e9-6709324f6507|Imperial/5c25a387-f992-3cd0-ae33-4bf1f6b38255||5c25a387-f992-3cd0-ae33-4bf1f6b38255|Tetrarchy/f39e1d15-b19d-3855-b632-16681d06e98b","","","","","","","IMP CONSTANTINVS P F AVG","Head laureate, right","IOVI CON-SERVATORI AVGG NN","Jupiter standing left, holding Victory on globe leaning on sceptre","","","7","22.0","3.09","https://numismatics.org/collectionimages/19001949/1944/1944.100.5431.obv.width175.jpg","https://numismatics.org/collectionimages/19001949/1944/1944.100.5431.rev.width175.jpg","2024-05-13T05:22:23Z"
"http://numismatics.org/collection/1944.100.5432","Bronze AE3 of Licinius, Siscia, 313. 1944.100.5432","1944.100.5432","http://numismatics.org/ocre/id/ric.6.sis.232b","313","313","Licinius","","","Roman Empire","Constantinian Dynasty","Jupiter","Constantine I","AE3","Roman","Coin","","","","","Struck","Bronze","","Siscia","","","Pannonia","RIC VI Siscia 232b","","","RIC VI Siscia 232b","L1|Roman/f319885b-5d75-3ad8-a9e9-6709324f6507||f319885b-5d75-3ad8-a9e9-6709324f6507|Imperial/5c25a387-f992-3cd0-ae33-4bf1f6b38255||5c25a387-f992-3cd0-ae33-4bf1f6b38255|Tetrarchy/f39e1d15-b19d-3855-b632-16681d06e98b","","","","","","","IMP CONSTANTINVS P F AVG","Head laureate, right","IOVI CONS-ERVATORI AVGG NN","Jupiter standing left, holding Victory on globe leaning on sceptre","","","6","21.5","3.24","https://numismatics.org/collectionimages/19001949/1944/1944.100.5432.obv.width175.jpg","https://numismatics.org/collectionimages/19001949/1944/1944.100.5432.rev.width175.jpg","2024-05-13T05:22:31Z"
"http://numismatics.org/collection/1944.100.5433","Bronze AE3 of Licinius, Siscia, 313. 1944.100.5433","1944.100.5433","http://numismatics.org/ocre/id/ric.6.sis.232b","313","313","Licinius","","","Roman Empire","Constantinian Dynasty","Jupiter","Constantine I","AE3","Roman","Coin","","","","","Struck","Bronze","","Siscia","","","Pannonia","RIC VI Siscia 232b","","","RIC VI Siscia 232b","L1|Roman/f319885b-5d75-3ad8-a9e9-6709324f6507||f319885b-5d75-3ad8-a9e9-6709324f6507|Imperial/5c25a387-f992-3cd0-ae33-4bf1f6b38255||5c25a387-f992-3cd0-ae33-4bf1f6b38255|Tetrarchy/f39e1d15-b19d-3855-b632-16681d06e98b","","","","","","","[I]MP CONSTANTINVS P F AVG","Head laureate, right","IOVI CON-SERVATORI AVGG NN","Jupiter standing left, holding Victory on globe leaning on sceptre","","","12","22.5","3.63","https://numismatics.org/collectionimages/19001949/1944/1944.100.5433.obv.width175.jpg","https://numismatics.org/collectionimages/19001949/1944/1944.100.5433.rev.width175.jpg","2024-05-13T05:22:40Z"
"http://numismatics.org/collection/1944.100.5443","Bronze AE3 of Licinius, Siscia, 313. 1944.100.5443","1944.100.5443","http://numismatics.org/ocre/id/ric.6.sis.233c","313","313","Licinius","","","Roman Empire","Constantinian Dynasty","Jupiter","Constantine I","AE3","Roman","Coin","","","","","Struck","Bronze","","Siscia","","","Pannonia","RIC VI Siscia 233c","","","RIC VI Siscia 233c","L1|Roman/f319885b-5d75-3ad8-a9e9-6709324f6507||f319885b-5d75-3ad8-a9e9-6709324f6507|Imperial/5c25a387-f992-3cd0-ae33-4bf1f6b38255||5c25a387-f992-3cd0-ae33-4bf1f6b38255|Tetrarchy/f39e1d15-b19d-3855-b632-16681d06e98b","","","","","","","IMP CONSTANTINVS P F AVG","Bust laureate cuirassed right","IOVI CONS-ERVATORI AVGG NN","Jupiter standing left, holding Victory on globe leaning on sceptre","","","12","22.0","3.81","https://numismatics.org/collectionimages/19001949/1944/1944.100.5443.obv.width175.jpg","https://numismatics.org/collectionimages/19001949/1944/1944.100.5443.rev.width175.jpg","2024-05-13T05:23:56Z"
"http://numismatics.org/collection/1944.100.5444","Bronze AE3 of Licinius, Siscia, 313. 1944.100.5444","1944.100.5444","http://numismatics.org/ocre/id/ric.6.sis.233c","313","313","Licinius","","","Roman Empire","Constantinian Dynasty","Jupiter","Constantine I","AE3","Roman","Coin","","","","","Struck","Bronze","","Siscia","","","Pannonia","RIC VI Siscia 233c","","","RIC VI Siscia 233c","L1|Roman/f319885b-5d75-3ad8-a9e9-6709324f6507||f319885b-5d75-3ad8-a9e9-6709324f6507|Imperial/5c25a387-f992-3cd0-ae33-4bf1f6b38255||5c25a387-f992-3cd0-ae33-4bf1f6b38255|Tetrarchy/f39e1d15-b19d-3855-b632-16681d06e98b","","","","","","","IMP CONSTANTINVS P F AVG","Head laureate, right","IOVI CON-SERVATORI AVGG NN","Jupiter standing left, holding Victory on globe leaning on sceptre","","","6","22.0","3.14","https://numismatics.org/collectionimages/19001949/1944/1944.100.5444.obv.width175.jpg","https://numismatics.org/collectionimages/19001949/1944/1944.100.5444.rev.width175.jpg","2024-05-13T05:24:04Z"
"http://numismatics.org/collection/1944.100.5445","Bronze AE3 of Licinius, Siscia, 313. 1944.100.5445","1944.100.5445","http://numismatics.org/ocre/id/ric.6.sis.233c","313","313","Licinius","","","Roman Empire","Constantinian Dynasty","Jupiter","Constantine I","AE3","Roman","Coin","","","","","Struck","Bronze","","Siscia","","","Pannonia","RIC VI Siscia 233c","","","RIC VI Siscia 233c","L1|Roman/f319885b-5d75-3ad8-a9e9-6709324f6507||f319885b-5d75-3ad8-a9e9-6709324f6507|Imperial/5c25a387-f992-3cd0-ae33-4bf1f6b38255||5c25a387-f992-3cd0-ae33-4bf1f6b38255|Tetrarchy/f39e1d15-b19d-3855-b632-16681d06e98b","","","","","","","IMP CONSTANTINVS P F AVG","Head laureate, right","IOVI CON-SERVATORI AVGG NN","Jupiter standing left, holding Victory on globe leaning on sceptre","","","12","23.0","3.27","https://numismatics.org/collectionimages/19001949/1944/1944.100.5445.obv.width175.jpg","https://numismatics.org/collectionimages/19001949/1944/1944.100.5445.rev.width175.jpg","2024-05-13T05:24:11Z"
"http://numismatics.org/collection/1944.100.5446","Bronze AE3 of Licinius, Siscia, 313. 1944.100.5446","1944.100.5446","http://numismatics.org/ocre/id/ric.6.sis.233c","313","313","Licinius","","","Roman Empire","Constantinian Dynasty","Jupiter","Constantine I","AE3","Roman","Coin","","","","","Struck","Bronze","","Siscia","","","Pannonia","RIC VI Siscia 233c","","","RIC VI Siscia 233c","L1|Roman/f319885b-5d75-3ad8-a9e9-6709324f6507||f319885b-5d75-3ad8-a9e9-6709324f6507|Imperial/5c25a387-f992-3cd0-ae33-4bf1f6b38255||5c25a387-f992-3cd0-ae33-4bf1f6b38255|Tetrarchy/f39e1d15-b19d-3855-b632-16681d06e98b","","","","","","","IMP CONSTANTINVS P F AVG","Head laureate, right","IOVI CON-SERVATORI AVGG NN","Jupiter standing left, holding Victory on globe leaning on sceptre","","","12","24.0","3.3","https://numismatics.org/collectionimages/19001949/1944/1944.100.5446.obv.width175.jpg","https://numismatics.org/collectionimages/19001949/1944/1944.100.5446.rev.width175.jpg","2024-05-13T05:24:18Z"
"http://numismatics.org/collection/1944.100.5447","Bronze AE3 of Licinius, Siscia, 313. 1944.100.5447","1944.100.5447","http://numismatics.org/ocre/id/ric.6.sis.233c","313","313","Licinius","","","Roman Empire","Constantinian Dynasty","Jupiter","Constantine I","AE3","Roman","Coin","","","","","Struck","Bronze","","Siscia","","","Pannonia","RIC VI Siscia 233c","","","RIC VI Siscia 233c","L1|Roman/f319885b-5d75-3ad8-a9e9-6709324f6507||f319885b-5d75-3ad8-a9e9-6709324f6507|Imperial/5c25a387-f992-3cd0-ae33-4bf1f6b38255||5c25a387-f992-3cd0-ae33-4bf1f6b38255|Tetrarchy/f39e1d15-b19d-3855-b632-16681d06e98b","","","","","","","IMP CONSTANTINVS P F AVG","Head laureate, right","IOVI CONS-ERVATORI AVGG NN","Jupiter standing left, holding Victory on globe leaning on sceptre","","","6","21.5","3.5","https://numismatics.org/collectionimages/19001949/1944/1944.100.5447.obv.width175.jpg","https://numismatics.org/collectionimages/19001949/1944/1944.100.5447.rev.width175.jpg","2024-05-13T05:24:24Z"
"http://numismatics.org/collection/1944.100.5448","Bronze AE3 of Licinius, Siscia, 313. 1944.100.5448","1944.100.5448","http://numismatics.org/ocre/id/ric.6.sis.233c","313","313","Licinius","","","Roman Empire","Constantinian Dynasty","Jupiter","Constantine I","AE3","Roman","Coin","","","","","Struck","Bronze","","Siscia","","","Pannonia","RIC VI Siscia 233c","","","RIC VI Siscia 233c","L1|Roman/f319885b-5d75-3ad8-a9e9-6709324f6507||f319885b-5d75-3ad8-a9e9-6709324f6507|Imperial/5c25a387-f992-3cd0-ae33-4bf1f6b38255||5c25a387-f992-3cd0-ae33-4bf1f6b38255|Tetrarchy/f39e1d15-b19d-3855-b632-16681d06e98b","","","","","","","IMP CONSTANTINVS P F AVG","Head laureate, right","[IO]V[I] CONSERVATORI AVGG NN","Jupiter standing left, holding Victory on globe leaning on sceptre","","","12","22.0","2.97","https://numismatics.org/collectionimages/19001949/1944/1944.100.5448.obv.width175.jpg","https://numismatics.org/collectionimages/19001949/1944/1944.100.5448.rev.width175.jpg","2024-05-13T05:24:30Z"
"http://numismatics.org/collection/1944.100.5449","Bronze AE3 of Licinius, Siscia, 313. 1944.100.5449","1944.100.5449","http://numismatics.org/ocre/id/ric.6.sis.233c","313","313","Licinius","","","Roman Empire","Constantinian Dynasty","Jupiter","Constantine I","AE3","Roman","Coin","","","","","Struck","Bronze","","Siscia","","","Pannonia","RIC VI Siscia 233c","","","RIC VI Siscia 233c","L1|Roman/f319885b-5d75-3ad8-a9e9-6709324f6507||f319885b-5d75-3ad8-a9e9-6709324f6507|Imperial/5c25a387-f992-3cd0-ae33-4bf1f6b38255||5c25a387-f992-3cd0-ae33-4bf1f6b38255|Tetrarchy/f39e1d15-b19d-3855-b632-16681d06e98b","","","","","","","IMP CONSTANTINVS P F AVG","Head laureate, right","IOVI CONS-ERVATORI AVGG NN","Jupiter standing left, holding Victory on globe leaning on sceptre","","","2","22.0","3.67","https://numismatics.org/collectionimages/19001949/1944/1944.100.5449.obv.width175.jpg","https://numismatics.org/collectionimages/19001949/1944/1944.100.5449.rev.width175.jpg","2024-05-13T05:24:35Z"
"http://numismatics.org/collection/1944.100.5478","Bronze AE3 of Licinius, Siscia, 313. 1944.100.5478","1944.100.5478","http://numismatics.org/ocre/id/ric.6.sis.234c","313","313","Licinius","","","Roman Empire","Constantinian Dynasty","Jupiter","Constantine I","AE3","Roman","Coin","","","","","Struck","Bronze","","Siscia","","","Pannonia","RIC VI Siscia 234c","","","RIC VI Siscia 234c","L1|Roman/f319885b-5d75-3ad8-a9e9-6709324f6507||f319885b-5d75-3ad8-a9e9-6709324f6507|Imperial/5c25a387-f992-3cd0-ae33-4bf1f6b38255||5c25a387-f992-3cd0-ae33-4bf1f6b38255|Tetrarchy/f39e1d15-b19d-3855-b632-16681d06e98b","","","","","","","[IM]P CONSTANTINVS P F AVG","Bust laureate, draped cuirassed right","IOVI CONS-ERVAT-ORI AVGG NN","Jupiter standing left, holding Victory on globe leaning on sceptre","","","12","21.0","3.17","https://numismatics.org/collectionimages/19001949/1944/1944.100.5478.obv.width175.jpg","https://numismatics.org/collectionimages/19001949/1944/1944.100.5478.rev.width175.jpg","2024-05-13T05:29:37Z"
"http://numismatics.org/collection/1944.100.5479","Bronze AE3 of Licinius, Siscia, 313. 1944.100.5479","1944.100.5479","http://numismatics.org/ocre/id/ric.6.sis.234c","313","313","Licinius","","","Roman Empire","Constantinian Dynasty","Jupiter","Constantine I","AE3","Roman","Coin","","","","","Struck","Bronze","","Siscia","","","Pannonia","RIC VI Siscia 234c","","","RIC VI Siscia 234c","L1|Roman/f319885b-5d75-3ad8-a9e9-6709324f6507||f319885b-5d75-3ad8-a9e9-6709324f6507|Imperial/5c25a387-f992-3cd0-ae33-4bf1f6b38255||5c25a387-f992-3cd0-ae33-4bf1f6b38255|Tetrarchy/f39e1d15-b19d-3855-b632-16681d06e98b","","","","","","","IMP CONSTANTINVS P F AVG","Bust laureate, draped cuirassed right","IOVI CONS-ERVAT-ORI AVGG NN","Jupiter standing left, holding Victory on globe leaning on sceptre","","","12","21.5","3.36","https://numismatics.org/collectionimages/19001949/1944/1944.100.5479.obv.width175.jpg","https://numismatics.org/collectionimages/19001949/1944/1944.100.5479.rev.width175.jpg","2024-05-13T05:29:49Z"
"http://numismatics.org/collection/1944.100.5480","Bronze AE3 of Licinius, Siscia, 313. 1944.100.5480","1944.100.5480","http://numismatics.org/ocre/id/ric.6.sis.234c","313","313","Licinius","","","Roman Empire","Constantinian Dynasty","Jupiter","Constantine I","AE3","Roman","Coin","","","","","Struck","Bronze","","Siscia","","","Pannonia","RIC VI Siscia 234c","","","RIC VI Siscia 234c","L1|Roman/f319885b-5d75-3ad8-a9e9-6709324f6507||f319885b-5d75-3ad8-a9e9-6709324f6507|Imperial/5c25a387-f992-3cd0-ae33-4bf1f6b38255||5c25a387-f992-3cd0-ae33-4bf1f6b38255|Tetrarchy/f39e1d15-b19d-3855-b632-16681d06e98b","","","","","","","IMP CONSTANTINVS P F AVG","Bust laureate, draped cuirassed right","IOVI CON-SERVAT-ORI AVGG NN","Jupiter standing left, holding Victory on globe leaning on sceptre","","","6","22.0","3.82","https://numismatics.org/collectionimages/19001949/1944/1944.100.5480.obv.width175.jpg","https://numismatics.org/collectionimages/19001949/1944/1944.100.5480.rev.width175.jpg","2024-05-13T05:30:01Z"
"http://numismatics.org/collection/1944.100.5481","Bronze AE3 of Licinius, Siscia, 313. 1944.100.5481","1944.100.5481","http://numismatics.org/ocre/id/ric.6.sis.234c","313","313","Licinius","","","Roman Empire","Constantinian Dynasty","Jupiter","Constantine I","AE3","Roman","Coin","","","","","Struck","Bronze","","Siscia","","","Pannonia","RIC VI Siscia 234c","","","RIC VI Siscia 234c","L1|Roman/f319885b-5d75-3ad8-a9e9-6709324f6507||f319885b-5d75-3ad8-a9e9-6709324f6507|Imperial/5c25a387-f992-3cd0-ae33-4bf1f6b38255||5c25a387-f992-3cd0-ae33-4bf1f6b38255|Tetrarchy/f39e1d15-b19d-3855-b632-16681d06e98b","","","","","","","IMP CONSTANTINVS P F AVG","Bust laureate, draped cuirassed right","IOVI CONS-ERVAT-ORI AVGG NN","Jupiter standing left, holding Victory on globe leaning on sceptre","","","6","23.0","3.59","https://numismatics.org/collectionimages/19001949/1944/1944.100.5481.obv.width175.jpg","https://numismatics.org/collectionimages/19001949/1944/1944.100.5481.rev.width175.jpg","2024-05-13T05:30:13Z"
"http://numismatics.org/collection/1944.100.5482","Bronze AE3 of Licinius, Siscia, 313. 1944.100.5482","1944.100.5482","http://numismatics.org/ocre/id/ric.6.sis.234c","313","313","Licinius","","","Roman Empire","Constantinian Dynasty","Jupiter","Constantine I","AE3","Roman","Coin","","","","","Struck","Bronze","","Siscia","","","Pannonia","RIC VI Siscia 234c","","","RIC VI Siscia 234c","L1|Roman/f319885b-5d75-3ad8-a9e9-6709324f6507||f319885b-5d75-3ad8-a9e9-6709324f6507|Imperial/5c25a387-f992-3cd0-ae33-4bf1f6b38255||5c25a387-f992-3cd0-ae33-4bf1f6b38255|Tetrarchy/f39e1d15-b19d-3855-b632-16681d06e98b","","","","","","","IMP CONSTANTINVS P F AVG","Bust laureate, draped cuirassed right","IOVI CON-SERVAT[ORI AV]GG NN","Jupiter standing left, holding Victory on globe leaning on sceptre","","","12","22.5","2.88","https://numismatics.org/collectionimages/19001949/1944/1944.100.5482.obv.width175.jpg","https://numismatics.org/collectionimages/19001949/1944/1944.100.5482.rev.width175.jpg","2024-05-13T05:30:24Z"
"http://numismatics.org/collection/1944.100.5483","Bronze AE3 of Licinius, Siscia, 313. 1944.100.5483","1944.100.5483","http://numismatics.org/ocre/id/ric.6.sis.234c","313","313","Licinius","","","Roman Empire","Constantinian Dynasty","Jupiter","Constantine I","AE3","Roman","Coin","","","","","Struck","Bronze","","Siscia","","","Pannonia","RIC VI Siscia 234c","","","RIC VI Siscia 234c","L1|Roman/f319885b-5d75-3ad8-a9e9-6709324f6507||f319885b-5d75-3ad8-a9e9-6709324f6507|Imperial/5c25a387-f992-3cd0-ae33-4bf1f6b38255||5c25a387-f992-3cd0-ae33-4bf1f6b38255|Tetrarchy/f39e1d15-b19d-3855-b632-16681d06e98b","","","","","","","IMP CONSTANTINVS P F AVG","Bust laureate, draped cuirassed right","IOVI CON-SERVAT[ORI AV]GG NN","Jupiter standing left, holding Victory on globe leaning on sceptre","","","12","22.0","3.94","https://numismatics.org/collectionimages/19001949/1944/1944.100.5483.obv.width175.jpg","https://numismatics.org/collectionimages/19001949/1944/1944.100.5483.rev.width175.jpg","2024-05-13T05:30:35Z"
"http://numismatics.org/collection/1944.100.5484","Bronze AE3 of Licinius, Siscia, 313. 1944.100.5484","1944.100.5484","http://numismatics.org/ocre/id/ric.6.sis.234c","313","313","Licinius","","","Roman Empire","Constantinian Dynasty","Jupiter","Constantine I","AE3","Roman","Coin","","","","","Struck","Bronze","","Siscia","","","Pannonia","RIC VI Siscia 234c","","","RIC VI Siscia 234c","L1|Roman/f319885b-5d75-3ad8-a9e9-6709324f6507||f319885b-5d75-3ad8-a9e9-6709324f6507|Imperial/5c25a387-f992-3cd0-ae33-4bf1f6b38255||5c25a387-f992-3cd0-ae33-4bf1f6b38255|Tetrarchy/f39e1d15-b19d-3855-b632-16681d06e98b","","","","","","","IMP CONSTANTINVS P F AVG","Bust laureate, draped cuirassed right","IOVI CON-SERVAT[ORI AV]GG NN","Jupiter standing left, holding Victory on globe leaning on sceptre","","","12","22.0","3.65","https://numismatics.org/collectionimages/19001949/1944/1944.100.5484.obv.width175.jpg","https://numismatics.org/collectionimages/19001949/1944/1944.100.5484.rev.width175.jpg","2024-05-13T05:30:46Z"
"http://numismatics.org/collection/1944.100.5485","Bronze AE3 of Licinius, Siscia, 313. 1944.100.5485","1944.100.5485","http://numismatics.org/ocre/id/ric.6.sis.234c","313","313","Licinius","","","Roman Empire","Constantinian Dynasty","Jupiter","Constantine I","AE3","Roman","Coin","","","","","Struck","Bronze","","Siscia","","","Pannonia","RIC VI Siscia 234c","","","RIC VI Siscia 234c","L1|Roman/f319885b-5d75-3ad8-a9e9-6709324f6507||f319885b-5d75-3ad8-a9e9-6709324f6507|Imperial/5c25a387-f992-3cd0-ae33-4bf1f6b38255||5c25a387-f992-3cd0-ae33-4bf1f6b38255|Tetrarchy/f39e1d15-b19d-3855-b632-16681d06e98b","","","","","","","IMP CONSTANTINVS P F AVG","Bust laureate, draped cuirassed right","IOVI CON-SERVAT[ORI AV]GG NN","Jupiter standing left, holding Victory on globe leaning on sceptre","","","7","21.5","3.21","https://numismatics.org/collectionimages/19001949/1944/1944.100.5485.obv.width175.jpg","https://numismatics.org/collectionimages/19001949/1944/1944.100.5485.rev.width175.jpg","2024-05-13T05:30:58Z"
"http://numismatics.org/collection/1944.100.5486","Bronze AE3 of Licinius, Siscia, 313. 1944.100.5486","1944.100.5486","http://numismatics.org/ocre/id/ric.6.sis.234c","313","313","Licinius","","","Roman Empire","Constantinian Dynasty","Jupiter","Constantine I","AE3","Roman","Coin","","","","","Struck","Bronze","","Siscia","","","Pannonia","RIC VI Siscia 234c","","","RIC VI Siscia 234c","L1|Roman/f319885b-5d75-3ad8-a9e9-6709324f6507||f319885b-5d75-3ad8-a9e9-6709324f6507|Imperial/5c25a387-f992-3cd0-ae33-4bf1f6b38255||5c25a387-f992-3cd0-ae33-4bf1f6b38255|Tetrarchy/f39e1d15-b19d-3855-b632-16681d06e98b","","","","","","","IMP CONSTANTINVS P F AVG","Bust laureate, draped cuirassed right","IOVI CON-SERVATORI AVGG NN","Jupiter standing left, holding Victory on globe leaning on sceptre","","","6","22.0","2.7","https://numismatics.org/collectionimages/19001949/1944/1944.100.5486.obv.width175.jpg","https://numismatics.org/collectionimages/19001949/1944/1944.100.5486.rev.width175.jpg","2024-05-13T05:31:09Z"
"http://numismatics.org/collection/1944.100.5487","Bronze AE3 of Licinius, Siscia, 313. 1944.100.5487","1944.100.5487","http://numismatics.org/ocre/id/ric.6.sis.234c","313","313","Licinius","","","Roman Empire","Constantinian Dynasty","Jupiter","Constantine I","AE3","Roman","Coin","","","","","Struck","Bronze","","Siscia","","","Pannonia","RIC VI Siscia 234c","","","RIC VI Siscia 234c","L1|Roman/f319885b-5d75-3ad8-a9e9-6709324f6507||f319885b-5d75-3ad8-a9e9-6709324f6507|Imperial/5c25a387-f992-3cd0-ae33-4bf1f6b38255||5c25a387-f992-3cd0-ae33-4bf1f6b38255|Tetrarchy/f39e1d15-b19d-3855-b632-16681d06e98b","","","","","","","IMP CONSTANTINVS P F AVG","Bust laureate, draped cuirassed right","IOVI CONS-ERVATORI AV[GG] NN","Jupiter standing left, holding Victory on globe leaning on sceptre","","","6","22.5","3.29","https://numismatics.org/collectionimages/19001949/1944/1944.100.5487.obv.width175.jpg","https://numismatics.org/collectionimages/19001949/1944/1944.100.5487.rev.width175.jpg","2024-05-13T05:31:20Z"
"http://numismatics.org/collection/1944.100.5488","Bronze AE3 of Licinius, Siscia, 313. 1944.100.5488","1944.100.5488","http://numismatics.org/ocre/id/ric.6.sis.234c","313","313","Licinius","","","Roman Empire","Constantinian Dynasty","Jupiter","Constantine I","AE3","Roman","Coin","","","","","Struck","Bronze","","Siscia","","","Pannonia","RIC VI Siscia 234c","","","RIC VI Siscia 234c","L1|Roman/f319885b-5d75-3ad8-a9e9-6709324f6507||f319885b-5d75-3ad8-a9e9-6709324f6507|Imperial/5c25a387-f992-3cd0-ae33-4bf1f6b38255||5c25a387-f992-3cd0-ae33-4bf1f6b38255|Tetrarchy/f39e1d15-b19d-3855-b632-16681d06e98b","","","","","","","IMP CONSTANTINVS P F AVG","Bust laureate, draped cuirassed right","IOVI CONSERVATORI AVGG NN","Jupiter standing left, holding Victory on globe leaning on sceptre","","","6","23.5","3.18","https://numismatics.org/collectionimages/19001949/1944/1944.100.5488.obv.width175.jpg","https://numismatics.org/collectionimages/19001949/1944/1944.100.5488.rev.width175.jpg","2024-05-13T05:31:31Z"
"http://numismatics.org/collection/1944.100.5489","Bronze AE3 of Licinius, Siscia, 313. 1944.100.5489","1944.100.5489","http://numismatics.org/ocre/id/ric.6.sis.234c","313","313","Licinius","","","Roman Empire","Constantinian Dynasty","Jupiter","Constantine I","AE3","Roman","Coin","","","","","Struck","Bronze","","Siscia","","","Pannonia","RIC VI Siscia 234c","","","RIC VI Siscia 234c","L1|Roman/f319885b-5d75-3ad8-a9e9-6709324f6507||f319885b-5d75-3ad8-a9e9-6709324f6507|Imperial/5c25a387-f992-3cd0-ae33-4bf1f6b38255||5c25a387-f992-3cd0-ae33-4bf1f6b38255|Tetrarchy/f39e1d15-b19d-3855-b632-16681d06e98b","","","","","","","IMP CONSTANTINVS P F AVG","Bust laureate, draped cuirassed right","IOVI CONS-ERVATORI AVGG NN","Jupiter standing left, holding Victory on globe leaning on sceptre","","","12","22.0","3.58","https://numismatics.org/collectionimages/19001949/1944/1944.100.5489.obv.width175.jpg","https://numismatics.org/collectionimages/19001949/1944/1944.100.5489.rev.width175.jpg","2024-05-13T05:31:42Z"
"http://numismatics.org/collection/1944.100.5490","Bronze AE3 of Licinius, Siscia, 313. 1944.100.5490","1944.100.5490","http://numismatics.org/ocre/id/ric.6.sis.234c","313","313","Licinius","","","Roman Empire","Constantinian Dynasty","Jupiter","Constantine I","AE3","Roman","Coin","","","","","Struck","Bronze","","Siscia","","","Pannonia","RIC VI Siscia 234c","","","RIC VI Siscia 234c","L1|Roman/f319885b-5d75-3ad8-a9e9-6709324f6507||f319885b-5d75-3ad8-a9e9-6709324f6507|Imperial/5c25a387-f992-3cd0-ae33-4bf1f6b38255||5c25a387-f992-3cd0-ae33-4bf1f6b38255|Tetrarchy/f39e1d15-b19d-3855-b632-16681d06e98b","","","","","","","IMP CONSTANTINVS P F AVG","Bust laureate, draped cuirassed right","IOV[I] CONS-ERVATORI AV[GG NN]","Jupiter standing left, holding Victory on globe leaning on sceptre","","","12","22.5","3.73","https://numismatics.org/collectionimages/19001949/1944/1944.100.5490.obv.width175.jpg","https://numismatics.org/collectionimages/19001949/1944/1944.100.5490.rev.width175.jpg","2024-05-13T05:31:55Z"
"http://numismatics.org/collection/1944.100.5491","Bronze AE3 of Licinius, Siscia, 313. 1944.100.5491","1944.100.5491","http://numismatics.org/ocre/id/ric.6.sis.234c","313","313","Licinius","","","Roman Empire","Constantinian Dynasty","Jupiter","Constantine I","AE3","Roman","Coin","","","","","Struck","Bronze","","Siscia","","","Pannonia","RIC VI Siscia 234c","","","RIC VI Siscia 234c","L1|Roman/f319885b-5d75-3ad8-a9e9-6709324f6507||f319885b-5d75-3ad8-a9e9-6709324f6507|Imperial/5c25a387-f992-3cd0-ae33-4bf1f6b38255||5c25a387-f992-3cd0-ae33-4bf1f6b38255|Tetrarchy/f39e1d15-b19d-3855-b632-16681d06e98b","","","","","","","IMP CONSTANTINVS P F AVG","Bust laureate, draped cuirassed right","IOVI CONS-ERVATORI AVGG NN","Jupiter standing left, holding Victory on globe leaning on sceptre","","","12","21.5","3.35","https://numismatics.org/collectionimages/19001949/1944/1944.100.5491.obv.width175.jpg","https://numismatics.org/collectionimages/19001949/1944/1944.100.5491.rev.width175.jpg","2024-05-13T05:32:06Z"
