"URI","Заголовок","RecordId","Монетный тип URI","От даты","К дате","Правитель","Stated Authority","Эмитент","Состояние","Династия","Божество","Портрет","Номинал","Отделение","Тип предмета","Artist","Engraver","Maker","Signature","Производство","Материал","Форма","Place of Production","Place of Issue","Place of Cataloging Relevance","Регион","Монетный тип","Hoard","Место находки","Excavation","Ссылка","Category","Subject: Event","Subject: Issuer","Subject: Person","Subject: Place","Authenticity","Secondary Treatment","Легенда аверса","Тип аверса","Легенда реверса","Тип реверса","Дата на объекте","Hijra","Оси","Диаметр","Вес","Thumbnail_obv","Thumbnail_rev","Дата обновления"
"http://numismatics.org/collection/1944.100.79578","Bronze Coin of Augustus, Cyrene, 19–23. 1944.100.79578","1944.100.79578","https://rpc.ashmus.ox.ac.uk/type/27956","19","23","Augustus","","","Roman Empire","Julio-Claudian Dynasty","","Drusus the Younger||Germanicus||Tiberius","","Greek","Coin","","","","","","Bronze","","Cyrene","","","Cyrenaica","RPC I, 947","","","","BMC.49,RPC.946||RPC I, 947","L1|Roman/f319885b-5d75-3ad8-a9e9-6709324f6507||f319885b-5d75-3ad8-a9e9-6709324f6507|Provincial/559caa9b-6b27-304f-abd8-c1e562ed1d0a","","","","","","","ΔΡΟΥΣΟΣ ΚΑΙΣΑΡ ΑΥΓΟΥΣΤΟΥ ΥΙΟΣ","head of Drusus","ΤΙΒ ΓΕΡ ΚΑΙΣΑΡΕΣ","heads of Tiberius and Germanicus","","","12","25.0","9.13","https://numismatics.org/collectionimages/19001949/1944/1944.100.79578.obv.width175.jpg","https://numismatics.org/collectionimages/19001949/1944/1944.100.79578.rev.width175.jpg","2024-05-13T02:13:46Z"
"http://numismatics.org/collection/1944.100.79579","Bronze Coin of Augustus, Cyrene, 19–23. 1944.100.79579","1944.100.79579","https://rpc.ashmus.ox.ac.uk/type/27959","19","23","Augustus","","","Roman Empire","Julio-Claudian Dynasty","","Drusus the Younger||Germanicus||Tiberius","","Greek","Coin","","","","","","Bronze","","Cyrene","","","Cyrenaica","RPC I, 949","","","","BMC.52,RPC.948||RPC I, 949","L1|Roman/f319885b-5d75-3ad8-a9e9-6709324f6507||f319885b-5d75-3ad8-a9e9-6709324f6507|Provincial/559caa9b-6b27-304f-abd8-c1e562ed1d0a","","","","","","","","dromedary l.","ΤΙΒ ΓΕΡ ΚΑΙΣΑΡΕΣ","heads of Tiberius and Germanicus","","","12","20.0","3.31","https://numismatics.org/collectionimages/19001949/1944/1944.100.79579.obv.width175.jpg","https://numismatics.org/collectionimages/19001949/1944/1944.100.79579.rev.width175.jpg","2024-05-13T02:13:47Z"
"http://numismatics.org/collection/1967.130.2","Bronze Coin of Tiberius, Colonia Iulia Pia Paterna, 16–21. 1967.130.2","1967.130.2","https://rpc.ashmus.ox.ac.uk/type/27093","16","21","Tiberius","","Publius Gavius Casca||Quintus Iunius Blaesus","Roman Empire","","","Tiberius","","Greek","Coin","","","","","","Bronze","","Colonia Iulia Pia Paterna","","","Zeugitana","RPC I, 765","","","","RPC 765.1||RPC I, 765","L1|Roman/f319885b-5d75-3ad8-a9e9-6709324f6507||f319885b-5d75-3ad8-a9e9-6709324f6507|Provincial/559caa9b-6b27-304f-abd8-c1e562ed1d0a","","","","","","","TI CAE DIVI AVG F AVG IMP VIII COS IIII","head of Tiberius l.","PERMISSV Q IVN BLAESI PROCOS IT C P GAVIO CAS DD C P I","Mercury std. on rock l.","","","12","39.0","43.68","https://numismatics.org/collectionimages/19501999/1967/1967.130.2.obv.width175.jpg","https://numismatics.org/collectionimages/19501999/1967/1967.130.2.rev.width175.jpg","2024-05-16T11:06:32Z"
"http://numismatics.org/collection/1961.154.190","Bronze Coin of Tiberius, Gadara, 28–29. 1961.154.190","1961.154.190","https://rpc.ashmus.ox.ac.uk/type/64681","28","29","Tiberius","","","Roman Empire","","","Tiberius","","Greek","Coin","","","","","","Bronze","","Gadara","","","Decapolis","RPC I, 4812","","","","RPC 4812||RPC I, 4812||SNGANS.6.1293","L1|Roman/f319885b-5d75-3ad8-a9e9-6709324f6507||f319885b-5d75-3ad8-a9e9-6709324f6507|Provincial/559caa9b-6b27-304f-abd8-c1e562ed1d0a","","","","","","","ΤΙΒΕΡΙω ΚΑΙΣΑΡΙ","Tiberius hd. laur. r.","ΓΑΔΑΡΕΙΣ L ϘΒ","Tyche bust r.","","","12","20.0","5.34","https://numismatics.org/collectionimages/19501999/1961/1961.154.190.obv.width175.jpg","https://numismatics.org/collectionimages/19501999/1961/1961.154.190.rev.width175.jpg","2024-05-16T10:13:10Z"
"http://numismatics.org/collection/1944.135.222","Bronze Coin of Tiberius, Cyrene, 19–23. 1944.135.222","1944.135.222","https://rpc.ashmus.ox.ac.uk/type/27954","19","23","Tiberius","","","Roman Empire","Julio-Claudian Dynasty","","Drusus the Younger||Germanicus||Tiberius","","Greek","Coin","","","","","","Bronze","","Cyrene","","","Cyrenaica","RPC I, 946","","","","Asolati.2011.168||BMC.49,RPC.946||RPC I, 946","L1|Roman/f319885b-5d75-3ad8-a9e9-6709324f6507||f319885b-5d75-3ad8-a9e9-6709324f6507|Provincial/559caa9b-6b27-304f-abd8-c1e562ed1d0a","","","","","","","ΔΡΟΥΣΟΣ ΚΑΙΣΑΡ ΑΥΓΟΥΣΤΟΥ ΥΙΟΣ","Head of Drusus","ΤΙΒ ΓΕΡ ΚΑΙΣΑΡΕΣ","Heads of Tiberius and Germanicus","","","12","30.0","13.66","https://numismatics.org/collectionimages/19001949/1944/1944.135.222.obv.width175.jpg","https://numismatics.org/collectionimages/19001949/1944/1944.135.222.rev.width175.jpg","2024-05-13T04:10:12Z"
"http://numismatics.org/collection/1984.66.213","Bronze Coin of Tiberius, Samosata, 14–37. 1984.66.213","1984.66.213","","14","37","Tiberius","","","Roman Empire","Julio-Claudian Dynasty","","Tiberius","","Greek","Coin","","","","","","Bronze","","Samosata","","","Cities of Commagene","","","","","","L1|Roman/f319885b-5d75-3ad8-a9e9-6709324f6507||f319885b-5d75-3ad8-a9e9-6709324f6507|Provincial/559caa9b-6b27-304f-abd8-c1e562ed1d0a","","","","","","","","Tiberius hd.","","caduceus between double cornucopiae","","","12","","13.76","https://numismatics.org/collectionimages/19501999/1984/1984.66.213.obv.width175.jpg","https://numismatics.org/collectionimages/19501999/1984/1984.66.213.rev.width175.jpg","2024-05-16T02:36:27Z"
"http://numismatics.org/collection/1984.66.424","Bronze Coin of Tiberius, Thapsus, 16–21. 1984.66.424","1984.66.424","https://rpc.ashmus.ox.ac.uk/type/27190","16","21","Tiberius","","","Roman Empire","Julio-Claudian Dynasty","","Tiberius||Livia","","Greek","Coin","","","","","","Bronze","","Thapsus","","","Byzacene","RPC I, 796","","","","RPC I, 796||RPC.797","L1|Roman/f319885b-5d75-3ad8-a9e9-6709324f6507||f319885b-5d75-3ad8-a9e9-6709324f6507|Provincial/559caa9b-6b27-304f-abd8-c1e562ed1d0a","","","","","","","TI CAE DIVI AVG F AVG IMP VII","Augustus hd.","THAPSVM IVN AVG","Livia hd. veiled","","","6","28.0","11.65","https://numismatics.org/collectionimages/19501999/1984/1984.66.424.obv.width175.jpg","https://numismatics.org/collectionimages/19501999/1984/1984.66.424.rev.width175.jpg","2024-05-16T02:38:31Z"
"http://numismatics.org/collection/1984.66.486","Bronze Coin of Tiberius, Side, 14–37. 1984.66.486","1984.66.486","https://rpc.ashmus.ox.ac.uk/type/67017","14","37","Tiberius","","","Roman Empire","Julio-Claudian Dynasty","","Tiberius","","Greek","Coin","","","","","","Bronze","","Side","","","Pamphylia","RPC I, 3391","","","","RPC I, 3391||RPC.3391","L1|Roman/f319885b-5d75-3ad8-a9e9-6709324f6507||f319885b-5d75-3ad8-a9e9-6709324f6507|Provincial/559caa9b-6b27-304f-abd8-c1e562ed1d0a","","","","","","","ΤΙΒΕΡΙΟΣ","Tiberius hd. r.","ΣΙΔΗΤΩΝ","Athena stg. l. holding spear and shield, to r. pomegrante","","","12","","5.12","https://numismatics.org/collectionimages/19501999/1984/1984.66.486.obv.width175.jpg","https://numismatics.org/collectionimages/19501999/1984/1984.66.486.rev.width175.jpg","2024-05-16T02:39:22Z"
"http://numismatics.org/collection/1954.241.18","Bronze Coin of Tiberius, Antioch, Syria, 14–37. 1954.241.18","1954.241.18","","14","37","Tiberius","","","Roman Empire","Julio-Claudian Dynasty","","Tiberius","","Greek","Coin","","","","","","Bronze","","Antioch, Syria","","","Seleucis and Pieria","","","","","","L1|Roman/f319885b-5d75-3ad8-a9e9-6709324f6507||f319885b-5d75-3ad8-a9e9-6709324f6507|Provincial/559caa9b-6b27-304f-abd8-c1e562ed1d0a","","","","","","","","Tiberius hd. laur. r.","","SC within wreath","","","12","25.0","13.86","https://numismatics.org/collectionimages/19501999/1954/1954.241.18.obv.width175.jpg","https://numismatics.org/collectionimages/19501999/1954/1954.241.18.rev.width175.jpg","2024-05-16T08:00:24Z"
"http://numismatics.org/collection/0000.999.16797","Bronze As of Tiberius, Rome, 34–35. 0000.999.16797","0000.999.16797","","34","35","Tiberius","","","Roman Empire","Julio-Claudian Dynasty","","Tiberius","As","Roman","Coin","","","","","","Bronze","","Rome","","","Latium","","","","","BMC.106||ric.1(2).tib.53","L1|Roman/f319885b-5d75-3ad8-a9e9-6709324f6507||f319885b-5d75-3ad8-a9e9-6709324f6507|Imperial/5c25a387-f992-3cd0-ae33-4bf1f6b38255||5c25a387-f992-3cd0-ae33-4bf1f6b38255|Julioclaudians/1843e6b0-5c1c-356b-a701-25b5cc78ed0b","","","","","","","TI CAESAR DIVI AVG F AVGVST IMP VIII","Head of Tiberius, laureate, left","PONTIF MAX TR POT XXX (sic) S C","Winged caduceus upright","","","2","32.5","10.36","https://numismatics.org/collectionimages/00001899/0000/0000.999.16797.obv.width175.jpg","https://numismatics.org/collectionimages/00001899/0000/0000.999.16797.rev.width175.jpg","2024-05-15T10:46:21Z"
"http://numismatics.org/collection/0000.999.16803","Bronze As of Tiberius, Uncertain value, 20–21. 0000.999.16803","0000.999.16803","","20","21","Tiberius","","","Roman Empire","Julio-Claudian Dynasty","","Tiberius","As","Roman","Coin","","","","","","Bronze","","Uncertain","","","Commagene","","","","","BMC.174||ric.1(2).tib.","L1|Roman/f319885b-5d75-3ad8-a9e9-6709324f6507||f319885b-5d75-3ad8-a9e9-6709324f6507|Imperial/5c25a387-f992-3cd0-ae33-4bf1f6b38255||5c25a387-f992-3cd0-ae33-4bf1f6b38255|Julioclaudians/1843e6b0-5c1c-356b-a701-25b5cc78ed0b","","","","","","","[TI CAESAR DIVI AVGVSTI F AVGVSTVS]","Head laur. r.","[PONT MAXIM COS III IMP VII TR POT XXI]","Caduceus upright between two cornucopiae, and two branches","","","3","28.5","14.82","https://numismatics.org/collectionimages/00001899/0000/0000.999.16803.obv.width175.jpg","https://numismatics.org/collectionimages/00001899/0000/0000.999.16803.rev.width175.jpg","2024-05-15T10:46:26Z"
"http://numismatics.org/collection/1944.100.69590","Billon Tetradrachm of Tiberius, Alexandria, 20–21. 1944.100.69590","1944.100.69590","","20","21","Tiberius","","","Roman Empire","Julio-Claudian Dynasty","","Tiberius||Augustus","Tetradrachm","Roman","Coin","","","","","","Billon","","Alexandria","","","Egypt","","","","","D.78||M.38","L1|Roman/f319885b-5d75-3ad8-a9e9-6709324f6507||f319885b-5d75-3ad8-a9e9-6709324f6507|Provincial/559caa9b-6b27-304f-abd8-c1e562ed1d0a||559caa9b-6b27-304f-abd8-c1e562ed1d0a|Egypt/c10e5756-d07a-3476-bb66-2351b80a2e47","","","","","","","A","Head laur. r.","","Augustus head rad. r.","","","","27.0","13.62","https://numismatics.org/collectionimages/19001949/1944/1944.100.69590.obv.width175.jpg","https://numismatics.org/collectionimages/19001949/1944/1944.100.69590.rev.width175.jpg","2024-05-15T05:30:17Z"
"http://numismatics.org/collection/1944.100.69796","Bronze As of Tiberius, Calagurris Julia, 14–37. 1944.100.69796","1944.100.69796","https://rpc.ashmus.ox.ac.uk/type/29482","14","37","Tiberius","","Gaius Celer||Gaius Rectus","Roman Empire","Julio-Claudian Dynasty","","Tiberius","As","Roman","Coin","","","","","Struck","Bronze","","Calagurris Julia","","","Hispania||Tarraconensis","RPC I, 450","","","","Heiss.29||RPC I, 450||RPC.450","L1|Roman/f319885b-5d75-3ad8-a9e9-6709324f6507||f319885b-5d75-3ad8-a9e9-6709324f6507|Provincial/559caa9b-6b27-304f-abd8-c1e562ed1d0a||559caa9b-6b27-304f-abd8-c1e562ed1d0a|Spain/c46c418d-eb3c-36ee-bad5-03c3b257631d","","","","","","","TI CAESAR DIVI AVG F AVGVSTVS","Head laur. r.","M C I C CELERE C RECTO II VIR","Bull stg. r.","","","6","32.0","14.28","https://numismatics.org/collectionimages/19001949/1944/1944.100.69796.obv.width175.jpg","https://numismatics.org/collectionimages/19001949/1944/1944.100.69796.rev.width175.jpg","2024-05-15T05:34:00Z"
"http://numismatics.org/collection/1944.100.69882","Bronze Semis of Tiberius, Bilbilis, 14–37. 1944.100.69882","1944.100.69882","https://rpc.ashmus.ox.ac.uk/type/29329","14","37","Tiberius","","Sejanus||Tiberius Caesar","Roman Empire","Julio-Claudian Dynasty","","Tiberius","Semis","Roman","Coin","","","","","","Bronze","","Bilbilis","","","Hispania||Tarraconensis","RPC I, 399","","","","Heiss.21||RPC I, 399||RPC.399","L1|Roman/f319885b-5d75-3ad8-a9e9-6709324f6507||f319885b-5d75-3ad8-a9e9-6709324f6507|Provincial/559caa9b-6b27-304f-abd8-c1e562ed1d0a||559caa9b-6b27-304f-abd8-c1e562ed1d0a|Spain/c46c418d-eb3c-36ee-bad5-03c3b257631d","","","","","","","TI CAESAR AVGVSTI F","Head laur. r.","MV AVGVSTA BILBILIS TI CAEASRE V L AELIO SEIANO COS","Inscription in laurel wreath","","","3","22.0","7.12","https://numismatics.org/collectionimages/19001949/1944/1944.100.69882.obv.width175.jpg","https://numismatics.org/collectionimages/19001949/1944/1944.100.69882.rev.width175.jpg","2024-05-15T05:35:43Z"
"http://numismatics.org/collection/1944.100.69912","Bronze As of Tiberius, Tarraco, 14–37. 1944.100.69912","1944.100.69912","https://rpc.ashmus.ox.ac.uk/type/27336","14","37","Tiberius","","","Roman Empire","Julio-Claudian Dynasty","","Tiberius","As","Roman","Coin","","","","","","Bronze","","Tarraco","","","Hispania||Tarraconensis","RPC I, 226","","","","Heiss.61||RPC I, 226||RPC.226","L1|Roman/f319885b-5d75-3ad8-a9e9-6709324f6507||f319885b-5d75-3ad8-a9e9-6709324f6507|Provincial/559caa9b-6b27-304f-abd8-c1e562ed1d0a||559caa9b-6b27-304f-abd8-c1e562ed1d0a|Spain/c46c418d-eb3c-36ee-bad5-03c3b257631d","","","","","","","TI CAESAR DIVI AVG F AVGVSTVS","Head laur. r.","ALTERNITATIS AVGVSTAE C V T T","Temple with eight columns","","","4","31.0","23.22","https://numismatics.org/collectionimages/19001949/1944/1944.100.69912.obv.width175.jpg","https://numismatics.org/collectionimages/19001949/1944/1944.100.69912.rev.width175.jpg","2024-05-15T05:36:21Z"
"http://numismatics.org/collection/1944.100.69913","Bronze As of Tiberius, Tarraco, 14–37. 1944.100.69913","1944.100.69913","https://rpc.ashmus.ox.ac.uk/type/27335","14","37","Tiberius","","","Roman Empire","Julio-Claudian Dynasty","","Tiberius","As","Roman","Coin","","","","","","Bronze","","Tarraco","","","Hispania||Tarraconensis","RPC I, 225","","","","Heiss.61||RPC I, 225||RPC.225","L1|Roman/f319885b-5d75-3ad8-a9e9-6709324f6507||f319885b-5d75-3ad8-a9e9-6709324f6507|Provincial/559caa9b-6b27-304f-abd8-c1e562ed1d0a||559caa9b-6b27-304f-abd8-c1e562ed1d0a|Spain/c46c418d-eb3c-36ee-bad5-03c3b257631d","","","","","","","TI CAESAR DIVI AVG F AVGVSTVS","Head laur. r.","C V T T","Palm tree on altar","","","8","33.0","24.48","https://numismatics.org/collectionimages/19001949/1944/1944.100.69913.obv.width175.jpg","https://numismatics.org/collectionimages/19001949/1944/1944.100.69913.rev.width175.jpg","2024-05-15T05:36:22Z"
"http://numismatics.org/collection/1944.100.69914","Bronze As of Tiberius, Tarraco, 14–37. 1944.100.69914","1944.100.69914","https://rpc.ashmus.ox.ac.uk/type/27335","14","37","Tiberius","","","Roman Empire","Julio-Claudian Dynasty","","Tiberius","As","Roman","Coin","","","","","","Bronze","","Tarraco","","","Hispania||Tarraconensis","RPC I, 225","","","","Heiss.61||RPC I, 225||RPC.225","L1|Roman/f319885b-5d75-3ad8-a9e9-6709324f6507||f319885b-5d75-3ad8-a9e9-6709324f6507|Provincial/559caa9b-6b27-304f-abd8-c1e562ed1d0a||559caa9b-6b27-304f-abd8-c1e562ed1d0a|Spain/c46c418d-eb3c-36ee-bad5-03c3b257631d","","","","","","","TI CAESAR DIVI AVG F AVGVSTVS","Head laur. r.","C V T T","Palm tree on altar","","","3","32.0","19.43","https://numismatics.org/collectionimages/19001949/1944/1944.100.69914.obv.width175.jpg","https://numismatics.org/collectionimages/19001949/1944/1944.100.69914.rev.width175.jpg","2024-05-15T05:36:23Z"
"http://numismatics.org/collection/1944.100.65559","Silver Tetradrachm of Tiberius, Antioch, Syria, 14–37. 1944.100.65559","1944.100.65559","https://rpc.ashmus.ox.ac.uk/type/59452","14","37","Tiberius","","","Roman Empire","Julio-Claudian Dynasty","","Tiberius||Augustus","Tetradrachm","Roman","Coin","","","","","Struck","Silver","","Antioch, Syria","","","Seleucis and Pieria","RPC I, 4161","","","","RPC I, 4161","L1|Roman/f319885b-5d75-3ad8-a9e9-6709324f6507||f319885b-5d75-3ad8-a9e9-6709324f6507|Provincial/559caa9b-6b27-304f-abd8-c1e562ed1d0a||559caa9b-6b27-304f-abd8-c1e562ed1d0a|East/5765bd0d-2b3b-3907-8aed-2acf7fec7655","","","","","","","ΤΙΒΕΡΙ[ΟΣ ΣΕΒΑΣΤΟΣ ΚΑΙΣΑΡ]","Head laureate r.","ΘΕΟΣ [ΣΕΒΑΣΤΟΣ] ΚΑΙΣΑΡ","Augustus head radiate r.","","","12","25.0","15.01","https://numismatics.org/collectionimages/19001949/1944/1944.100.65559.obv.width175.jpg","https://numismatics.org/collectionimages/19001949/1944/1944.100.65559.rev.width175.jpg","2024-05-15T04:25:09Z"
"http://numismatics.org/collection/1944.100.66820","Bronze Semis of Tiberius, Carthago Nova, 14–37. 1944.100.66820","1944.100.66820","https://rpc.ashmus.ox.ac.uk/type/26936","14","37","Tiberius","","","Roman Empire","Julio-Claudian Dynasty","","Tiberius","Semis","Roman","Coin","","","","","Struck","Bronze","","Carthago Nova","","","Hispania||Tarraconensis","RPC I, 183","","","","Heiss.32||RPC I, 183||RPC.183","L1|Roman/f319885b-5d75-3ad8-a9e9-6709324f6507||f319885b-5d75-3ad8-a9e9-6709324f6507|Provincial/559caa9b-6b27-304f-abd8-c1e562ed1d0a||559caa9b-6b27-304f-abd8-c1e562ed1d0a|Spain/c46c418d-eb3c-36ee-bad5-03c3b257631d","","","","","","","TI CAESAR DIVI AVG F AVGV P M","Head laur. l., lituus in field","C CAESAR TI N QVINQ IN V I N K","Head bare l. of Caligula","","","9","20.0","5.35","https://numismatics.org/collectionimages/19001949/1944/1944.100.66820.obv.width175.jpg","https://numismatics.org/collectionimages/19001949/1944/1944.100.66820.rev.width175.jpg","2024-05-15T04:41:51Z"
"http://numismatics.org/collection/2016.35.76","Bronze As of Tiberius, Hispalis, 14–37. 2016.35.76","2016.35.76","https://rpc.ashmus.ox.ac.uk/type/16298","14","37","Tiberius","","","Roman Empire","Julio-Claudian Dynasty","","Tiberius||Germanicus","As","Roman","Coin","","","","","","Bronze","","Hispalis","","","Hispania||Baetica","RPC I, 74","","","","H.3||RPC I, 74||RPC.1.74","L1|Roman/f319885b-5d75-3ad8-a9e9-6709324f6507||f319885b-5d75-3ad8-a9e9-6709324f6507|Provincial/559caa9b-6b27-304f-abd8-c1e562ed1d0a||559caa9b-6b27-304f-abd8-c1e562ed1d0a|Spain/c46c418d-eb3c-36ee-bad5-03c3b257631d","","","","","","","PERM DIVI AVG COL ROM","Head laur. l.","GERMANICVS CAESAR DRVSVS CAESAR","Facing heads of Germanicus and Drusus Minor","","","10","29.0","12.72","https://numismatics.org/collectionimages/20002049/2016/2016.35.76.obv.width175.jpg","https://numismatics.org/collectionimages/20002049/2016/2016.35.76.rev.width175.jpg","2024-05-14T10:25:57Z"
"http://numismatics.org/collection/2016.35.77","Bronze As of Tiberius, Hispalis, 14–37. 2016.35.77","2016.35.77","https://rpc.ashmus.ox.ac.uk/type/16298","14","37","Tiberius","","","Roman Empire","Julio-Claudian Dynasty","","Tiberius||Germanicus","As","Roman","Coin","","","","","","Bronze","","Hispalis","","","Baetica","RPC I, 74","","","","H.3||RPC I, 74||RPC.1.74","L1|Roman/f319885b-5d75-3ad8-a9e9-6709324f6507||f319885b-5d75-3ad8-a9e9-6709324f6507|Provincial/559caa9b-6b27-304f-abd8-c1e562ed1d0a||559caa9b-6b27-304f-abd8-c1e562ed1d0a|Spain/c46c418d-eb3c-36ee-bad5-03c3b257631d","","","","","","","PERM DIVI AVG COL ROM","Head laur. l.","GERMANICVS CAESAR DRVSVS CAESAR","Facing heads of Germanicus and Drusus Minor","","","7","29.0","10.56","https://numismatics.org/collectionimages/20002049/2016/2016.35.77.obv.width175.jpg","https://numismatics.org/collectionimages/20002049/2016/2016.35.77.rev.width175.jpg","2024-05-14T10:26:09Z"
"http://numismatics.org/collection/2016.35.78","Bronze As of Tiberius, Hispalis, 14–37. 2016.35.78","2016.35.78","https://rpc.ashmus.ox.ac.uk/type/16298","14","37","Tiberius","","","Roman Empire","Julio-Claudian Dynasty","","Tiberius||Germanicus","As","Roman","Coin","","","","","","Bronze","","Hispalis","","","Hispania||Baetica","RPC I, 74","","","","H.3||RPC I, 74||RPC.1.74","L1|Roman/f319885b-5d75-3ad8-a9e9-6709324f6507||f319885b-5d75-3ad8-a9e9-6709324f6507|Provincial/559caa9b-6b27-304f-abd8-c1e562ed1d0a||559caa9b-6b27-304f-abd8-c1e562ed1d0a|Spain/c46c418d-eb3c-36ee-bad5-03c3b257631d","","","","","","","PERM DIVI AVG COL ROM","Head laur. l.","GERMANICVS CAESAR DRVSVS CAESAR","Facing heads of Germanicus and Drusus Minor","","","7","28.0","12.8","https://numismatics.org/collectionimages/20002049/2016/2016.35.78.obv.width175.jpg","https://numismatics.org/collectionimages/20002049/2016/2016.35.78.rev.width175.jpg","2024-05-14T10:26:23Z"
"http://numismatics.org/collection/2016.35.81","Bronze Sestertius of Tiberius, Hispalis, 27 BCE–14. 2016.35.81","2016.35.81","https://rpc.ashmus.ox.ac.uk/type/16304","-27","14","Tiberius","","","Roman Empire","Julio-Claudian Dynasty","","Tiberius","Sestertius","Roman","Coin","","","","","","Bronze","","Hispalis","","","Hispania||Baetica","RPC I, 76","","","","H.1||RPC I, 76||RPC.1.76","L1|Roman/f319885b-5d75-3ad8-a9e9-6709324f6507||f319885b-5d75-3ad8-a9e9-6709324f6507|Provincial/559caa9b-6b27-304f-abd8-c1e562ed1d0a||559caa9b-6b27-304f-abd8-c1e562ed1d0a|Spain/c46c418d-eb3c-36ee-bad5-03c3b257631d","","","","","","","PERM AVG","Head l.","COL ROM","Cornucopiae, rudder and globe","","","12","20.0","3.52","https://numismatics.org/collectionimages/20002049/2016/2016.35.81.obv.width175.jpg","https://numismatics.org/collectionimages/20002049/2016/2016.35.81.rev.width175.jpg","2024-05-14T10:27:02Z"
"http://numismatics.org/collection/2016.35.82","Bronze Sestertius of Tiberius, Hispalis, 27 BCE–14. 2016.35.82","2016.35.82","https://rpc.ashmus.ox.ac.uk/type/16304","-27","14","Tiberius","","","Roman Empire","Julio-Claudian Dynasty","","Tiberius","Sestertius","Roman","Coin","","","","","","Bronze","","Hispalis","","","Hispania||Baetica","RPC I, 76","","","","H.1||RPC I, 76||RPC.1.76","L1|Roman/f319885b-5d75-3ad8-a9e9-6709324f6507||f319885b-5d75-3ad8-a9e9-6709324f6507|Provincial/559caa9b-6b27-304f-abd8-c1e562ed1d0a||559caa9b-6b27-304f-abd8-c1e562ed1d0a|Spain/c46c418d-eb3c-36ee-bad5-03c3b257631d","","","","","","","PERM AVG","Bare head l.","COL ROM","Cornucopiae, rudder and globe","","","3","18.0","3.27","https://numismatics.org/collectionimages/20002049/2016/2016.35.82.obv.width175.jpg","https://numismatics.org/collectionimages/20002049/2016/2016.35.82.rev.width175.jpg","2024-05-14T10:27:15Z"
"http://numismatics.org/collection/2011.21.544","Bronze Sestertius of Tiberius, 14–37. 2011.21.544","2011.21.544","","14","37","Tiberius","","","Roman Empire","Julio-Claudian Dynasty","","Tiberius","Sestertius","Roman","Coin","","","","","","Bronze","","","","","","","","","","","L1|Roman/f319885b-5d75-3ad8-a9e9-6709324f6507||f319885b-5d75-3ad8-a9e9-6709324f6507|Imperial/5c25a387-f992-3cd0-ae33-4bf1f6b38255||5c25a387-f992-3cd0-ae33-4bf1f6b38255|Pending/d42870a4-4828-3000-ae77-e9540a3ee9c0","","","","","Counterfeit","","TI.CAESAR.DIVI.AVG.F.AVGVST.IMP.VIII","Bust of Tiberius to l.","CIVITATIBVS.ASIAE RESTITVTIS","Emperor std. l., holding patera and scepter l., separating S -- C.","","","7","33.0","21.484","https://numismatics.org/collectionimages/20002049/2011/2011.21.544.obv.width175.jpg","https://numismatics.org/collectionimages/20002049/2011/2011.21.544.rev.width175.jpg","2024-05-16T05:40:48Z"
"http://numismatics.org/collection/1969.222.2333","Bronze As of Tiberius, Calagurris Julia, 14–37. 1969.222.2333","1969.222.2333","https://rpc.ashmus.ox.ac.uk/type/29482","14","37","Tiberius","","Gaius Celer||Gaius Rectus","Roman Empire","Julio-Claudian Dynasty","","Tiberius","As","Roman","Coin","","","","","Struck","Bronze","","Calagurris Julia","","","Hispania||Tarraconensis","RPC I, 450","","","","Heiss.29||RPC I, 450||RPC.450","L1|Roman/f319885b-5d75-3ad8-a9e9-6709324f6507||f319885b-5d75-3ad8-a9e9-6709324f6507|Provincial/559caa9b-6b27-304f-abd8-c1e562ed1d0a||559caa9b-6b27-304f-abd8-c1e562ed1d0a|Spain/c46c418d-eb3c-36ee-bad5-03c3b257631d","","","","","","","TI CAESAR DIVI AVG F AVGVSTVS","Head laur. r.","M C I C CELERE C RECTO II VIR","Bull stg. r.","","","9","28.0","13.39","https://numismatics.org/collectionimages/19501999/1969/1969.222.2333.obv.width175.jpg","https://numismatics.org/collectionimages/19501999/1969/1969.222.2333.rev.width175.jpg","2024-05-16T11:39:36Z"
"http://numismatics.org/collection/1969.222.3501","Bronze As of Tiberius, Abdera, Hispania, 14–37. 1969.222.3501","1969.222.3501","https://rpc.ashmus.ox.ac.uk/type/26415","14","37","Tiberius","","","Roman Empire","Julio-Claudian Dynasty","","Tiberius","As","Roman","Coin","","","","","Struck","Bronze","","Abdera, Hispania","","","Hispania||Baetica","RPC I, 125","","","","RPC I, 125||RPC.1.125","L1|Roman/f319885b-5d75-3ad8-a9e9-6709324f6507||f319885b-5d75-3ad8-a9e9-6709324f6507|Provincial/559caa9b-6b27-304f-abd8-c1e562ed1d0a||559caa9b-6b27-304f-abd8-c1e562ed1d0a|Spain/c46c418d-eb3c-36ee-bad5-03c3b257631d","","","","","","","TI CAESAR DIVI AVG F AVGVSTVS","Head laur. r.","ABDERA","Tetrastyle temple with two columns in the form of fishes; in pediment, Punic legend 'BDRT","","","6","26.0","12.56","https://numismatics.org/collectionimages/19501999/1969/1969.222.3501.obv.width175.jpg","https://numismatics.org/collectionimages/19501999/1969/1969.222.3501.rev.width175.jpg","2024-05-16T11:41:17Z"
