"URI","Заголовок","RecordId","Монетный тип URI","От даты","К дате","Правитель","Stated Authority","Эмитент","Состояние","Династия","Божество","Портрет","Номинал","Отделение","Тип предмета","Artist","Engraver","Maker","Signature","Производство","Материал","Форма","Place of Production","Place of Issue","Place of Cataloging Relevance","Регион","Монетный тип","Hoard","Место находки","Excavation","Ссылка","Category","Subject: Event","Subject: Issuer","Subject: Person","Subject: Place","Authenticity","Secondary Treatment","Легенда аверса","Тип аверса","Легенда реверса","Тип реверса","Дата на объекте","Hijra","Оси","Диаметр","Вес","Thumbnail_obv","Thumbnail_rev","Дата обновления"
"http://numismatics.org/collection/1944.100.50141","Silver Denarius of Septimius Severus, Rome, 196. 1944.100.50141","1944.100.50141","http://numismatics.org/ocre/id/ric.4.ss.83","196","196","Septimius Severus","","","Roman Empire","Severan Dynasty","Minerva","Septimius Severus","Denarius","Roman","Coin","","","","","Struck","Silver","","Rome","","","Latium||Italy","RIC IV Septimius Severus 83","Reka Devnia Hoard, Bulgaria, 1929","","","BMC.138||RIC IV Septimius Severus 83","L1|Roman/f319885b-5d75-3ad8-a9e9-6709324f6507||f319885b-5d75-3ad8-a9e9-6709324f6507|Imperial/5c25a387-f992-3cd0-ae33-4bf1f6b38255||5c25a387-f992-3cd0-ae33-4bf1f6b38255|Severans/1c24dad4-3d2d-3299-b677-7051f6f73e2d","","","","","","","L SEPT SEV PERT AVG IMP VIII","Head of Septimius Severus, laureate, right","P M TR P IIII [COS II] P P","Minerva, standing left, holding spear in right and shield in left","","","12","16.5","3.34","https://numismatics.org/collectionimages/19001949/1944/1944.100.50141.obv.width175.jpg","https://numismatics.org/collectionimages/19001949/1944/1944.100.50141.rev.width175.jpg","2024-05-13T04:21:55Z"
"http://numismatics.org/collection/1944.100.50142","Silver Denarius of Septimius Severus, Rome, 196. 1944.100.50142","1944.100.50142","http://numismatics.org/ocre/id/ric.4.ss.83","196","196","Septimius Severus","","","Roman Empire","Severan Dynasty","Minerva","Septimius Severus","Denarius","Roman","Coin","","","","","Struck","Silver","","Rome","","","Latium||Italy","RIC IV Septimius Severus 83","Reka Devnia Hoard, Bulgaria, 1929","","","BMC.138||RIC IV Septimius Severus 83","L1|Roman/f319885b-5d75-3ad8-a9e9-6709324f6507||f319885b-5d75-3ad8-a9e9-6709324f6507|Imperial/5c25a387-f992-3cd0-ae33-4bf1f6b38255||5c25a387-f992-3cd0-ae33-4bf1f6b38255|Severans/1c24dad4-3d2d-3299-b677-7051f6f73e2d","","","","","","","L SEPT SEV PERT AVG IMP VIII","Head of Septimius Severus, laureate, right","P M TR P IIII COS II P P","Minerva, standing left, holding spear in right and shield in left","","","6","17.5","3.07","https://numismatics.org/collectionimages/19001949/1944/1944.100.50142.obv.width175.jpg","https://numismatics.org/collectionimages/19001949/1944/1944.100.50142.rev.width175.jpg","2024-05-13T04:21:56Z"
"http://numismatics.org/collection/1944.100.50143","Silver Denarius of Septimius Severus, Rome, 196–197. 1944.100.50143","1944.100.50143","http://numismatics.org/ocre/id/ric.4.ss.84","196","197","Septimius Severus","","","Roman Empire","Severan Dynasty","Fortuna","Septimius Severus","Denarius","Roman","Coin","","","","","Struck","Silver","","Rome","","","Latium||Italy","RIC IV Septimius Severus 84","","","","BMC.140||RIC IV Septimius Severus 84","L1|Roman/f319885b-5d75-3ad8-a9e9-6709324f6507||f319885b-5d75-3ad8-a9e9-6709324f6507|Imperial/5c25a387-f992-3cd0-ae33-4bf1f6b38255||5c25a387-f992-3cd0-ae33-4bf1f6b38255|Severans/1c24dad4-3d2d-3299-b677-7051f6f73e2d","","","","","","","L SEPT SEV PERT AVG IMP VIII","Head of Septimius Severus, laureate, right","P M TR P IIII COS II P P","Fortuna, standing left, holding rudder on globe in right and cornucopiae in left","","","12","18.3","3.31","https://numismatics.org/collectionimages/19001949/1944/1944.100.50143.obv.width175.jpg","https://numismatics.org/collectionimages/19001949/1944/1944.100.50143.rev.width175.jpg","2024-05-13T04:21:57Z"
"http://numismatics.org/collection/1944.100.50144","Silver Denarius of Septimius Severus, Rome, 196–197. 1944.100.50144","1944.100.50144","http://numismatics.org/ocre/id/ric.4.ss.86_denarius","196","197","Septimius Severus","","","Roman Empire","Severan Dynasty","Victory","Septimius Severus","Denarius","Roman","Coin","","","","","Struck","Silver","","Rome","","","Latium||Italy","RIC IV Septimius Severus 86 (denarius)","Reka Devnia Hoard, Bulgaria, 1929","","","BMC.146||RIC IV Septimius Severus 86 (denarius)","L1|Roman/f319885b-5d75-3ad8-a9e9-6709324f6507||f319885b-5d75-3ad8-a9e9-6709324f6507|Imperial/5c25a387-f992-3cd0-ae33-4bf1f6b38255||5c25a387-f992-3cd0-ae33-4bf1f6b38255|Severans/1c24dad4-3d2d-3299-b677-7051f6f73e2d","","","","","","","L SEPT SEV PERT AVG IMP VIII","Head of Septimius Severus, laureate, right","P M TR P IIII COS II P P","Victory, advancing left, holding wreath in right and palm in left","","","12","17.2","3.05","https://numismatics.org/collectionimages/19001949/1944/1944.100.50144.obv.width175.jpg","https://numismatics.org/collectionimages/19001949/1944/1944.100.50144.rev.width175.jpg","2024-05-13T04:21:59Z"
"http://numismatics.org/collection/1944.100.50145","Silver Denarius of Septimius Severus, Rome, 196–197. 1944.100.50145","1944.100.50145","http://numismatics.org/ocre/id/ric.4.ss.74","196","197","Septimius Severus","","","Roman Empire","Severan Dynasty","","Septimius Severus","Denarius","Roman","Coin","","","","","Struck","Silver","","Rome","","","Latium||Italy","RIC IV Septimius Severus 74","","","","BMC.151||RIC IV Septimius Severus 74","L1|Roman/f319885b-5d75-3ad8-a9e9-6709324f6507||f319885b-5d75-3ad8-a9e9-6709324f6507|Imperial/5c25a387-f992-3cd0-ae33-4bf1f6b38255||5c25a387-f992-3cd0-ae33-4bf1f6b38255|Severans/1c24dad4-3d2d-3299-b677-7051f6f73e2d","","","","","","","L SEPT SEV PERT [AVG] IMP VIII","Head of Septimius Severus, laureate, right","ADVENTVI AVG FELICISSI[MO]","Septiminus Severus, on horse, prancing right","","","6","16.2","3.55","https://numismatics.org/collectionimages/19001949/1944/1944.100.50145.obv.width175.jpg","https://numismatics.org/collectionimages/19001949/1944/1944.100.50145.rev.width175.jpg","2024-05-13T04:22:00Z"
"http://numismatics.org/collection/1944.100.50146","Silver Denarius of Septimius Severus, Rome, 196–197. 1944.100.50146","1944.100.50146","http://numismatics.org/ocre/id/ric.4.ss.74","196","197","Septimius Severus","","","Roman Empire","Severan Dynasty","","Septimius Severus","Denarius","Roman","Coin","","","","","Struck","Silver","","Rome","","","Latium||Italy","RIC IV Septimius Severus 74","","","","BMC.151||RIC IV Septimius Severus 74","L1|Roman/f319885b-5d75-3ad8-a9e9-6709324f6507||f319885b-5d75-3ad8-a9e9-6709324f6507|Imperial/5c25a387-f992-3cd0-ae33-4bf1f6b38255||5c25a387-f992-3cd0-ae33-4bf1f6b38255|Severans/1c24dad4-3d2d-3299-b677-7051f6f73e2d","","","","","","","[L SEPT] SEV PERT AVG IMP VIII","Head of Septimius Severus, laureate, right","[ADVENTVI AVG FE]LICISSIMO","Septiminus Severus, on horse, prancing right","","","6","16.1","3.22","https://numismatics.org/collectionimages/19001949/1944/1944.100.50146.obv.width175.jpg","https://numismatics.org/collectionimages/19001949/1944/1944.100.50146.rev.width175.jpg","2024-05-13T04:22:01Z"
"http://numismatics.org/collection/1944.100.50147","Silver Denarius of Septimius Severus, Rome, 196–197. 1944.100.50147","1944.100.50147","http://numismatics.org/ocre/id/ric.4.ss.74","196","197","Septimius Severus","","","Roman Empire","Severan Dynasty","","Septimius Severus","Denarius","Roman","Coin","","","","","Struck","Silver","","Rome","","","Latium||Italy","RIC IV Septimius Severus 74","","","","BMC.151||RIC IV Septimius Severus 74","L1|Roman/f319885b-5d75-3ad8-a9e9-6709324f6507||f319885b-5d75-3ad8-a9e9-6709324f6507|Imperial/5c25a387-f992-3cd0-ae33-4bf1f6b38255||5c25a387-f992-3cd0-ae33-4bf1f6b38255|Severans/1c24dad4-3d2d-3299-b677-7051f6f73e2d","","","","","","","[L SEPT SEV PERT] AVG IMP VIII","Head of Septimius Severus, laureate, right","[ADVENTVI] AVG FELICISSIMO","Septiminus Severus on horse, prancing right","","","6","15.7","2.35","https://numismatics.org/collectionimages/19001949/1944/1944.100.50147.obv.width175.jpg","https://numismatics.org/collectionimages/19001949/1944/1944.100.50147.rev.width175.jpg","2024-05-13T04:22:02Z"
"http://numismatics.org/collection/1944.100.50148","Silver Denarius of Septimius Severus, Rome, 196–197. 1944.100.50148","1944.100.50148","http://numismatics.org/ocre/id/ric.4.ss.76","196","197","Septimius Severus","","","Roman Empire","Severan Dynasty","Victory","Septimius Severus","Denarius","Roman","Coin","","","","","Struck","Silver","","Rome","","","Latium||Italy","RIC IV Septimius Severus 76","Reka Devnia Hoard, Bulgaria, 1929","","","BMC.157||RIC IV Septimius Severus 76","L1|Roman/f319885b-5d75-3ad8-a9e9-6709324f6507||f319885b-5d75-3ad8-a9e9-6709324f6507|Imperial/5c25a387-f992-3cd0-ae33-4bf1f6b38255||5c25a387-f992-3cd0-ae33-4bf1f6b38255|Severans/1c24dad4-3d2d-3299-b677-7051f6f73e2d","","","","","","","L SEPT SEV PERT AVG IMP VIII","Head of Septimius Severus, laureate, right","ARAB AD[IAB] COS II P P","Victory, advancing left, holding wreath in right and palm in left","","","12","17.9","2.73","https://numismatics.org/collectionimages/19001949/1944/1944.100.50148.obv.width175.jpg","https://numismatics.org/collectionimages/19001949/1944/1944.100.50148.rev.width175.jpg","2024-05-13T04:22:03Z"
"http://numismatics.org/collection/1944.100.50149","Silver Denarius of Septimius Severus, Rome, 196–197. 1944.100.50149","1944.100.50149","http://numismatics.org/ocre/id/ric.4.ss.93","196","197","Septimius Severus","","","Roman Empire","Severan Dynasty","Securitas","Septimius Severus","Denarius","Roman","Coin","","","","","Struck","Silver","","Rome","","","Latium||Italy","RIC IV Septimius Severus 93","","","","BMC.174||RIC IV Septimius Severus 93","L1|Roman/f319885b-5d75-3ad8-a9e9-6709324f6507||f319885b-5d75-3ad8-a9e9-6709324f6507|Imperial/5c25a387-f992-3cd0-ae33-4bf1f6b38255||5c25a387-f992-3cd0-ae33-4bf1f6b38255|Severans/1c24dad4-3d2d-3299-b677-7051f6f73e2d","","","","","","","L SEPT SEV PERT AVG IMP VIII","Head of Septimius Severus, laureate, right","SECVRITAS PVBLIC[A]","Securitas, seated left, holding globe in right","","","7","17.2","3.25","https://numismatics.org/collectionimages/19001949/1944/1944.100.50149.obv.width175.jpg","https://numismatics.org/collectionimages/19001949/1944/1944.100.50149.rev.width175.jpg","2024-05-13T04:22:04Z"
"http://numismatics.org/collection/1944.100.50150","Silver Denarius of Septimius Severus, Rome, 196–197. 1944.100.50150","1944.100.50150","http://numismatics.org/ocre/id/ric.4.ss.96A","196","197","Septimius Severus","","","Roman Empire","Severan Dynasty","","Septimius Severus","Denarius","Roman","Coin","","","","","Struck","Silver","","Rome","","","Latium||Italy","RIC IV Septimius Severus 96A","","","","BMC.178||RIC IV Septimius Severus 96A","L1|Roman/f319885b-5d75-3ad8-a9e9-6709324f6507||f319885b-5d75-3ad8-a9e9-6709324f6507|Imperial/5c25a387-f992-3cd0-ae33-4bf1f6b38255||5c25a387-f992-3cd0-ae33-4bf1f6b38255|Severans/1c24dad4-3d2d-3299-b677-7051f6f73e2d","","","","","","","L SEPT SEV PERT AVG IMP VIII","Head of Septimius Severus, laureate, right","VOTA PVBLICA","Septimius Severus, standing left, sacrificing out of patera in right, over lighted tripod","","","6","16.5","3.01","https://numismatics.org/collectionimages/19001949/1944/1944.100.50150.obv.width175.jpg","https://numismatics.org/collectionimages/19001949/1944/1944.100.50150.rev.width175.jpg","2024-05-13T04:22:06Z"
"http://numismatics.org/collection/1944.100.50151","Silver Denarius of Septimius Severus, Rome, 197. 1944.100.50151","1944.100.50151","http://numismatics.org/ocre/id/ric.4.ss.88A_denarius","197","197","Septimius Severus","","","Roman Empire","Severan Dynasty","Pax","Septimius Severus","Denarius","Roman","Coin","","","","","Struck","Silver","","Rome","","","Latium||Italy","RIC IV Septimius Severus 88A (denarius)","","","","BMC.215||RIC IV Septimius Severus 88A (denarius)","L1|Roman/f319885b-5d75-3ad8-a9e9-6709324f6507||f319885b-5d75-3ad8-a9e9-6709324f6507|Imperial/5c25a387-f992-3cd0-ae33-4bf1f6b38255||5c25a387-f992-3cd0-ae33-4bf1f6b38255|Severans/1c24dad4-3d2d-3299-b677-7051f6f73e2d","","","","","","","L SEPT SEV PERT AVG IMP VIII","Head of Septimius Severus, laureate, right","P M TR P V COS II P P","Pax, seated left, holding branch in right and sceptre in left","","","12","18.1","3.13","https://numismatics.org/collectionimages/19001949/1944/1944.100.50151.obv.width175.jpg","https://numismatics.org/collectionimages/19001949/1944/1944.100.50151.rev.width175.jpg","2024-05-13T04:22:07Z"
"http://numismatics.org/collection/1944.100.50152","Silver Denarius of Septimius Severus, Rome, 197. 1944.100.50152","1944.100.50152","http://numismatics.org/ocre/id/ric.4.ss.97_denarius","197","197","Septimius Severus","","","Roman Empire","Severan Dynasty","Hercules","Septimius Severus","Denarius","Roman","Coin","","","","","Struck","Silver","","Rome","","","Latium||Italy","RIC IV Septimius Severus 97 (denarius)","","","","BMC.218||RIC IV Septimius Severus 97 (denarius)","L1|Roman/f319885b-5d75-3ad8-a9e9-6709324f6507||f319885b-5d75-3ad8-a9e9-6709324f6507|Imperial/5c25a387-f992-3cd0-ae33-4bf1f6b38255||5c25a387-f992-3cd0-ae33-4bf1f6b38255|Severans/1c24dad4-3d2d-3299-b677-7051f6f73e2d","","","","","","","L SEPT SEV PERT AVG IMP VIIII","Head of Septimius Severus, laureate, right","HERCVLI DEFENS","Herclues, standing right, holding bow in right and resting club, in left, on foot","","","6","17.6","2.83","https://numismatics.org/collectionimages/19001949/1944/1944.100.50152.obv.width175.jpg","https://numismatics.org/collectionimages/19001949/1944/1944.100.50152.rev.width175.jpg","2024-05-13T04:22:08Z"
"http://numismatics.org/collection/1944.100.50153","Silver Denarius of Septimius Severus, Rome, 197. 1944.100.50153","1944.100.50153","http://numismatics.org/ocre/id/ric.4.ss.101","197","197","Septimius Severus","","","Roman Empire","Severan Dynasty","Sol","Septimius Severus","Denarius","Roman","Coin","","","","","Struck","Silver","","Rome","","","Latium||Italy","RIC IV Septimius Severus 101","","","","BMC.227||RIC IV Septimius Severus 101","L1|Roman/f319885b-5d75-3ad8-a9e9-6709324f6507||f319885b-5d75-3ad8-a9e9-6709324f6507|Imperial/5c25a387-f992-3cd0-ae33-4bf1f6b38255||5c25a387-f992-3cd0-ae33-4bf1f6b38255|Severans/1c24dad4-3d2d-3299-b677-7051f6f73e2d","","","","","","","[L] SEPT SEV PERT AVG IMP VIIII","Head of Septimius Severus, laureate, right","P M TR P V COS II P P","Sol, radiate, standing left, raising right hand and holding whip in left","","","12","16.7","3.16","https://numismatics.org/collectionimages/19001949/1944/1944.100.50153.obv.width175.jpg","https://numismatics.org/collectionimages/19001949/1944/1944.100.50153.rev.width175.jpg","2024-05-13T04:22:09Z"
"http://numismatics.org/collection/1944.100.50154","Silver Denarius of Septimius Severus, Rome, 197. 1944.100.50154","1944.100.50154","http://numismatics.org/ocre/id/ric.4.ss.104","197","197","Septimius Severus","","","Roman Empire","Severan Dynasty","Fortuna","Septimius Severus","Denarius","Roman","Coin","","","","","Struck","Silver","","Rome","","","Latium||Italy","RIC IV Septimius Severus 104","Reka Devnia Hoard, Bulgaria, 1929","","","BMC.229||RIC IV Septimius Severus 104","L1|Roman/f319885b-5d75-3ad8-a9e9-6709324f6507||f319885b-5d75-3ad8-a9e9-6709324f6507|Imperial/5c25a387-f992-3cd0-ae33-4bf1f6b38255||5c25a387-f992-3cd0-ae33-4bf1f6b38255|Severans/1c24dad4-3d2d-3299-b677-7051f6f73e2d","","","","","","","L SEPT SEV PERT AVG IMP VIIII","Head of Septimius Severus, laureate, right","P M TR P V COS II P P","Fortuna, standing left, holding rudder on globe in right and cornucopiae in left","","","12","17.1","3.65","https://numismatics.org/collectionimages/19001949/1944/1944.100.50154.obv.width175.jpg","https://numismatics.org/collectionimages/19001949/1944/1944.100.50154.rev.width175.jpg","2024-05-13T04:22:10Z"
"http://numismatics.org/collection/1944.100.50155","Silver Denarius of Septimius Severus, Rome, 197. 1944.100.50155","1944.100.50155","http://numismatics.org/ocre/id/ric.4.ss.106_denarius","197","197","Septimius Severus","","","Roman Empire","Severan Dynasty","","Septimius Severus","Denarius","Roman","Coin","","","","","Struck","Silver","","Rome","","","Latium||Italy","RIC IV Septimius Severus 106 (denarius)","Reka Devnia Hoard, Bulgaria, 1929","","","BMC.234||RIC IV Septimius Severus 106 (denarius)","L1|Roman/f319885b-5d75-3ad8-a9e9-6709324f6507||f319885b-5d75-3ad8-a9e9-6709324f6507|Imperial/5c25a387-f992-3cd0-ae33-4bf1f6b38255||5c25a387-f992-3cd0-ae33-4bf1f6b38255|Severans/1c24dad4-3d2d-3299-b677-7051f6f73e2d","","","","","","","[L SEPT SEV] PERT AVG IMP VIIII","Head of Septimius Severus, laureate, right","PROFECTIO AVG","Septimius Severus on horse, prancing right, holding spear in right","","","12","17.4","3.21","https://numismatics.org/collectionimages/19001949/1944/1944.100.50155.obv.width175.jpg","https://numismatics.org/collectionimages/19001949/1944/1944.100.50155.rev.width175.jpg","2024-05-13T04:22:12Z"
"http://numismatics.org/collection/1944.100.50156","Silver Denarius of Septimius Severus, Rome, 197–198. 1944.100.50156","1944.100.50156","http://numismatics.org/ocre/id/ric.4.ss.117","197","198","Septimius Severus","","","Roman Empire","Severan Dynasty","Sol","Septimius Severus","Denarius","Roman","Coin","","","","","Struck","Silver","","Rome","","","Latium||Italy","RIC IV Septimius Severus 117","Reka Devnia Hoard, Bulgaria, 1929","","","BMC.263||RIC IV Septimius Severus 117","L1|Roman/f319885b-5d75-3ad8-a9e9-6709324f6507||f319885b-5d75-3ad8-a9e9-6709324f6507|Imperial/5c25a387-f992-3cd0-ae33-4bf1f6b38255||5c25a387-f992-3cd0-ae33-4bf1f6b38255|Severans/1c24dad4-3d2d-3299-b677-7051f6f73e2d","","","","","","","L SEPT SEV PERT AVG IMP X","Head of Septimius Severus, laureate, right","P M TR P VI COS II P P","Sol, standing left, raising right hand and holding whip in left","","","12","17.5","2.51","https://numismatics.org/collectionimages/19001949/1944/1944.100.50156.obv.width175.jpg","https://numismatics.org/collectionimages/19001949/1944/1944.100.50156.rev.width175.jpg","2024-05-13T04:22:13Z"
"http://numismatics.org/collection/1944.100.50157","Silver Denarius of Septimius Severus, Rome, 197–198. 1944.100.50157","1944.100.50157","http://numismatics.org/ocre/id/ric.4.ss.111A","197","198","Septimius Severus","","","Roman Empire","Severan Dynasty","Jupiter||Victory","Septimius Severus","Denarius","Roman","Coin","","","","","Struck","Silver","","Rome","","","Latium||Italy","RIC IV Septimius Severus 111A","","","","BMC.247||RIC IV Septimius Severus 111A","L1|Roman/f319885b-5d75-3ad8-a9e9-6709324f6507||f319885b-5d75-3ad8-a9e9-6709324f6507|Imperial/5c25a387-f992-3cd0-ae33-4bf1f6b38255||5c25a387-f992-3cd0-ae33-4bf1f6b38255|Severans/1c24dad4-3d2d-3299-b677-7051f6f73e2d","","","","","","","L SEPT SEV PERT AVG IMP X","Head of Septimius Severus, laureate, right","IOVI CONSERVATORI","Jupiter, seated left, holding Victory in right and vertical sceptre in left","","","2","18.0","3.79","https://numismatics.org/collectionimages/19001949/1944/1944.100.50157.obv.width175.jpg","https://numismatics.org/collectionimages/19001949/1944/1944.100.50157.rev.width175.jpg","2024-05-13T04:22:14Z"
"http://numismatics.org/collection/1944.100.50158","Silver Denarius of Septimius Severus, Rome, 197–198. 1944.100.50158","1944.100.50158","http://numismatics.org/ocre/id/ric.4.ss.113","197","198","Septimius Severus","","","Roman Empire","Severan Dynasty","Mars","Septimius Severus","Denarius","Roman","Coin","","","","","Struck","Silver","","Rome","","","Latium||Italy","RIC IV Septimius Severus 113","Reka Devnia Hoard, Bulgaria, 1929","","","BMC.250||RIC IV Septimius Severus 113","L1|Roman/f319885b-5d75-3ad8-a9e9-6709324f6507||f319885b-5d75-3ad8-a9e9-6709324f6507|Imperial/5c25a387-f992-3cd0-ae33-4bf1f6b38255||5c25a387-f992-3cd0-ae33-4bf1f6b38255|Severans/1c24dad4-3d2d-3299-b677-7051f6f73e2d","","","","","","","[L SE]PT SEV [PERT] AVG IMP X","Head of Septimius Severus, laureate, right","[MARTI PA]CIFERO","Mars, standing left, holding branch in right and spear in left","","","7","17.3","2.97","https://numismatics.org/collectionimages/19001949/1944/1944.100.50158.obv.width175.jpg","https://numismatics.org/collectionimages/19001949/1944/1944.100.50158.rev.width175.jpg","2024-05-13T04:22:15Z"
"http://numismatics.org/collection/1944.100.50159","Silver Denarius of Septimius Severus, Rome, 197. 1944.100.50159","1944.100.50159","http://numismatics.org/ocre/id/ric.4.ss.99_denarius","197","197","Septimius Severus","","","Roman Empire","Severan Dynasty","Bacchus||Liber","Septimius Severus","Denarius","Roman","Coin","","","","","Struck","Silver","","Rome","","","Latium||Italy","RIC IV Septimius Severus 99 (denarius)","","","","BMC.222||RIC IV Septimius Severus 99 (denarius)","L1|Roman/f319885b-5d75-3ad8-a9e9-6709324f6507||f319885b-5d75-3ad8-a9e9-6709324f6507|Imperial/5c25a387-f992-3cd0-ae33-4bf1f6b38255||5c25a387-f992-3cd0-ae33-4bf1f6b38255|Severans/1c24dad4-3d2d-3299-b677-7051f6f73e2d","","","","","","","L SEPT SEV PER[T] AVG IMP VIIII","Head of Septimius Severus, laureate, right","LIBERO PATRI","Bacchus (Liber), standing front, right hand on head (crowning himself?) and thyrsus in left, panther to left","","","6","17.4","2.85","https://numismatics.org/collectionimages/19001949/1944/1944.100.50159.obv.width175.jpg","https://numismatics.org/collectionimages/19001949/1944/1944.100.50159.rev.width175.jpg","2024-05-13T04:22:16Z"
"http://numismatics.org/collection/1944.100.50160","Silver Denarius of Septimius Severus, Rome, 197. 1944.100.50160","1944.100.50160","http://numismatics.org/ocre/id/ric.4.ss.100","197","197","Septimius Severus","","","Roman Empire","Severan Dynasty","","Septimius Severus","Denarius","Roman","Coin","","","","","Struck","Silver","","Rome","","","Latium||Italy","RIC IV Septimius Severus 100","","","","BMC.224||RIC IV Septimius Severus 100","L1|Roman/f319885b-5d75-3ad8-a9e9-6709324f6507||f319885b-5d75-3ad8-a9e9-6709324f6507|Imperial/5c25a387-f992-3cd0-ae33-4bf1f6b38255||5c25a387-f992-3cd0-ae33-4bf1f6b38255|Severans/1c24dad4-3d2d-3299-b677-7051f6f73e2d","","","","","","","L SEPT SEV PERT AVG IMP VIIII","Head of Septimius Severus, laureate, right","MVNIFICENTIA AVG","Elephant, cuirassed, walking right","","","6","16.9","3.71","https://numismatics.org/collectionimages/19001949/1944/1944.100.50160.obv.width175.jpg","https://numismatics.org/collectionimages/19001949/1944/1944.100.50160.rev.width175.jpg","2024-05-13T04:22:18Z"
"http://numismatics.org/collection/1944.100.50161","Silver Denarius of Septimius Severus, Rome, 197–198. 1944.100.50161","1944.100.50161","http://numismatics.org/ocre/id/ric.4.ss.118","197","198","Septimius Severus","","","Roman Empire","Severan Dynasty","Pax","Septimius Severus","Denarius","Roman","Coin","","","","","Struck","Silver","","Rome","","","Latium||Italy","RIC IV Septimius Severus 118","Reka Devnia Hoard, Bulgaria, 1929","","","BMC.253||RIC IV Septimius Severus 118","L1|Roman/f319885b-5d75-3ad8-a9e9-6709324f6507||f319885b-5d75-3ad8-a9e9-6709324f6507|Imperial/5c25a387-f992-3cd0-ae33-4bf1f6b38255||5c25a387-f992-3cd0-ae33-4bf1f6b38255|Severans/1c24dad4-3d2d-3299-b677-7051f6f73e2d","","","","","","","L [SEPT] SEV PERT AVG IMP X","Head laureate, r.","PACI AETERNAE","Pax, seated left, holding branch in right and sceptre in left","","","12","18.0","2.59","https://numismatics.org/collectionimages/19001949/1944/1944.100.50161.obv.width175.jpg","https://numismatics.org/collectionimages/19001949/1944/1944.100.50161.rev.width175.jpg","2024-05-13T04:22:19Z"
"http://numismatics.org/collection/1944.100.50162","Silver Denarius of Septimius Severus, Rome, 197–198. 1944.100.50162","1944.100.50162","http://numismatics.org/ocre/id/ric.4.ss.118","197","198","Septimius Severus","","","Roman Empire","Severan Dynasty","Pax","Septimius Severus","Denarius","Roman","Coin","","","","","Struck","Silver","","Rome","","","Latium||Italy","RIC IV Septimius Severus 118","Reka Devnia Hoard, Bulgaria, 1929","","","BMC.253||RIC IV Septimius Severus 118","L1|Roman/f319885b-5d75-3ad8-a9e9-6709324f6507||f319885b-5d75-3ad8-a9e9-6709324f6507|Imperial/5c25a387-f992-3cd0-ae33-4bf1f6b38255||5c25a387-f992-3cd0-ae33-4bf1f6b38255|Severans/1c24dad4-3d2d-3299-b677-7051f6f73e2d","","","","","","","L SEPT SEV PERT AVG IMP X","Head of Septimius Severus, laureate, right","PACI AETERNAE","Pax, seated left, holding branch in right and sceptre in left","","","7","17.0","3.12","https://numismatics.org/collectionimages/19001949/1944/1944.100.50162.obv.width175.jpg","https://numismatics.org/collectionimages/19001949/1944/1944.100.50162.rev.width175.jpg","2024-05-13T04:22:20Z"
"http://numismatics.org/collection/1944.100.50163","Gold Aureus of Septimius Severus, Rome, 197–198. 1944.100.50163","1944.100.50163","http://numismatics.org/ocre/id/ric.4.ss.120B","197","198","Septimius Severus","","","Roman Empire","Severan Dynasty","Victory","Septimius Severus","Aureus","Roman","Coin","","","","","Struck","Gold","","Rome","","","Latium||Italy","RIC IV Septimius Severus 120B","","","","BMC.257n||RIC IV Septimius Severus 120B","L1|Roman/f319885b-5d75-3ad8-a9e9-6709324f6507||f319885b-5d75-3ad8-a9e9-6709324f6507|Imperial/5c25a387-f992-3cd0-ae33-4bf1f6b38255||5c25a387-f992-3cd0-ae33-4bf1f6b38255|Severans/1c24dad4-3d2d-3299-b677-7051f6f73e2d","","","","","","","L SEPT SEV PERT AVG IMP X","Bust of Septimius Severus, laureate, right, drapery on left shoulder","VICT AVGG COS II PP","Victory, advancing left, holding wreath in right and palm in left","","","6","20.0","7.27","https://numismatics.org/collectionimages/19001949/1944/1944.100.50163.obv.width175.jpg","https://numismatics.org/collectionimages/19001949/1944/1944.100.50163.rev.width175.jpg","2024-05-13T04:22:22Z"
"http://numismatics.org/collection/1944.100.50164","Silver Denarius of Septimius Severus, Rome, 197–198. 1944.100.50164","1944.100.50164","http://numismatics.org/ocre/id/ric.4.ss.120C","197","198","Septimius Severus","","","Roman Empire","Severan Dynasty","Victory","Septimius Severus","Denarius","Roman","Coin","","","","","Struck","Silver","","Rome","","","Latium||Italy","RIC IV Septimius Severus 120C","","","","BMC.259||RIC IV Septimius Severus 120C","L1|Roman/f319885b-5d75-3ad8-a9e9-6709324f6507||f319885b-5d75-3ad8-a9e9-6709324f6507|Imperial/5c25a387-f992-3cd0-ae33-4bf1f6b38255||5c25a387-f992-3cd0-ae33-4bf1f6b38255|Severans/1c24dad4-3d2d-3299-b677-7051f6f73e2d","","","","","","","L SEPT SEV PERT [AVG IMP X]","Head, laureate, right","[V]ICT AVGG COS II P P","Victory, advancing left, holding wreath in right and palm in left","","","12","16.2","3.27","https://numismatics.org/collectionimages/19001949/1944/1944.100.50164.obv.width175.jpg","https://numismatics.org/collectionimages/19001949/1944/1944.100.50164.rev.width175.jpg","2024-05-13T04:22:23Z"
